"(PDH-CSV 4.0) (India Standard Time)(-330)","\\RODNEY-A9F2EF35\ICMP\Messages Sent/sec","\\RODNEY-A9F2EF35\ICMP\Messages/sec","\\RODNEY-A9F2EF35\ICMP\Sent Echo/sec","\\RODNEY-A9F2EF35\Memory\% Committed Bytes In Use","\\RODNEY-A9F2EF35\Processor(_Total)\% Processor Time"
"03/30/2015 10:37:05.937","0","0","0","13.074285785917542","4.6875"
"03/30/2015 10:37:06.937","0.99991144910055185","0.99991144910055185","0.99991144910055185","13.074285785917542","6.25"
"03/30/2015 10:37:07.937","0","0","0","13.074285785917542","4.6875"
"03/30/2015 10:37:08.937","0","0","0","13.074285785917542","4.6875"
"03/30/2015 10:37:09.937","0","0","0","13.072405450465697","0"
"03/30/2015 10:37:10.937","0","0","0","13.076792899853334","17.1875"
"03/30/2015 10:37:11.937","0","0","0","13.062690383964497","10.9375"
"03/30/2015 10:37:12.937","1.0028672200321014","1.0028672200321014","1.0028672200321014","13.062690383964497","10.9375"
"03/30/2015 10:37:13.937","0","0","0","13.062690383964497","4.6875"
"03/30/2015 10:37:14.937","0","0","0","13.063003773206475","4.6875"
"03/30/2015 10:37:15.937","0","0","0","13.063003773206475","4.6875"
"03/30/2015 10:37:16.937","0","0","0","13.056422599125018","3.125"
"03/30/2015 10:37:17.937","1.0000536409792495","1.0000536409792495","1.0000536409792495","13.056422599125018","6.25"
"03/30/2015 10:37:18.937","0","0","0","13.056422599125018","6.25"
"03/30/2015 10:37:19.937","0","0","0","13.056422599125018","3.125"
"03/30/2015 10:37:20.937","0","0","0","13.056422599125018","3.125"
"03/30/2015 10:37:21.937","0","0","0","13.056422599125018","4.6875"
"03/30/2015 10:37:22.937","0","0","0","13.059243102302784","9.375"
"03/30/2015 10:37:23.937","0","0","0","13.059243102302784","0"
"03/30/2015 10:37:24.937","0","0","0","13.057362766850938","1.5625"
"03/30/2015 10:37:25.953","0","0","0","13.057362766850938","3.0769230769230771"
