"(PDH-CSV 4.0) (India Standard Time)(-330)","\\RODNEY-A9F2EF35\ICMP\Messages Sent/sec","\\RODNEY-A9F2EF35\ICMP\Messages/sec","\\RODNEY-A9F2EF35\ICMP\Sent Echo/sec","\\RODNEY-A9F2EF35\Memory\% Committed Bytes In Use","\\RODNEY-A9F2EF35\Processor(_Total)\% Processor Time"
"03/28/2015 13:41:01.540","0","0","0","43.99358178832437","3.125"
"03/28/2015 13:41:02.556","0","0","0","43.992641620598448","7.6923076923076872"
"03/28/2015 13:41:03.556","0.99339033935530208","0.99339033935530208","0.99339033935530208","44.000476351647798","4.6875"
"03/28/2015 13:41:04.556","0","0","0","44.000476351647798","3.125"
"03/28/2015 13:41:05.572","0","0","0","44.000476351647798","0"
"03/28/2015 13:41:06.587","0","0","0","44.002670076341623","6.1538461538461542"
"03/28/2015 13:41:07.587","0","0","0","44.001729908615694","0"
"03/28/2015 13:41:08.587","0.99979945607347853","0.99979945607347853","0.99979945607347853","44.001729908615694","1.5625"
"03/28/2015 13:41:09.587","0","0","0","44.208566808318608","23.4375"
"03/28/2015 13:41:10.603","0","0","0","44.060333696864859","29.230769230769226"
"03/28/2015 13:41:11.618","0","0","0","44.060333696864859","4.6153846153846096"
"03/28/2015 13:41:12.618","0","0","0","44.060333696864859","1.5625"
"03/28/2015 13:41:13.618","0.9970485838857025","0.9970485838857025","0.9970485838857025","44.05939352913893","7.8125"
"03/28/2015 13:41:14.618","0","0","0","44.046231180976022","4.6875"
"03/28/2015 13:41:15.634","0","0","0","44.054379301267346","3.0769230769230771"
"03/28/2015 13:41:16.634","0","0","0","44.054379301267346","1.5625"
"03/28/2015 13:41:17.650","0","0","0","44.059080139896956","7.6923076923076872"
"03/28/2015 13:41:18.665","0.98463065742903366","1.9692613148580673","0.98463065742903366","44.05625963671919","1.538461538461533"
"03/28/2015 13:41:19.665","2.0295311640670626","3.0442967461005939","1.0147655820335313","44.301016634700964","29.6875"
"03/28/2015 13:41:20.681","0.96496281455586119","1.9299256291117224","0.96496281455586119","44.078510272899351","24.615384615384617"
"03/28/2015 13:41:21.697","0.99150960460052462","1.9830192092010492","0.99150960460052462","44.140247953568249","15.384615384615385"
"03/28/2015 13:41:22.712","0","0","0","44.787710127486747","56.92307692307692"
"03/28/2015 13:41:23.728","0.98657562925618181","1.9731512585123636","0.98657562925618181","44.834405124540879","35.38461538461538"
"03/28/2015 13:41:24.743","0.98663681389361213","1.9732736277872243","0.98663681389361213","42.284670251839593","44.615384615384613"
"03/28/2015 13:41:25.743","1.0149465625089493","2.0298931250178986","1.0149465625089493","41.325699171398846","62.5"
"03/28/2015 13:41:26.743","1.0010671949691936","1.0010671949691936","1.0010671949691936","41.334474070174124","51.5625"
"03/28/2015 13:41:27.743","1.0010280018647215","2.002056003729443","0","43.27623381344565","100"
