"(PDH-CSV 4.0) (India Standard Time)(-330)","\\RODNEY-A9F2EF35\ICMP\Messages Sent/sec","\\RODNEY-A9F2EF35\ICMP\Messages/sec","\\RODNEY-A9F2EF35\ICMP\Sent Echo/sec","\\RODNEY-A9F2EF35\Memory\% Committed Bytes In Use","\\RODNEY-A9F2EF35\Processor(_Total)\% Processor Time"
"03/30/2015 10:41:45.562","0","0","0","13.327817682674588","4.6875"
"03/30/2015 10:41:46.562","0","0","0","13.327817682674588","14.0625"
"03/30/2015 10:41:47.562","0.99993156023118679","0.99993156023118679","0.99993156023118679","13.327190904190642","9.375"
"03/30/2015 10:41:48.578","0","0","0","13.327190904190642","0"
"03/30/2015 10:41:49.593","0","0","0","13.327190904190642","4.6153846153846096"
"03/30/2015 10:41:50.593","0","0","0","13.327190904190642","6.25"
"03/30/2015 10:41:51.593","0","0","0","13.327190904190642","6.25"
"03/30/2015 10:41:52.593","0.9956929415590251","0.9956929415590251","0.9956929415590251","13.327190904190642","3.125"
"03/30/2015 10:41:53.593","0","0","0","13.327190904190642","4.6875"
"03/30/2015 10:41:54.593","0","0","0","13.327190904190642","1.5625"
"03/30/2015 10:41:55.593","0","0","0","13.327190904190642","4.6875"
"03/30/2015 10:41:56.593","0","0","0","13.347561204918957","3.125"
"03/30/2015 10:41:57.593","0","0","0","13.327817682674588","4.6875"
"03/30/2015 10:41:58.593","1.0070346655263409","1.0070346655263409","1.0070346655263409","13.327817682674588","7.8125"
"03/30/2015 10:41:59.593","0","0","0","13.325937347222744","7.8125"
"03/30/2015 10:42:00.593","0","0","0","13.325937347222744","1.5625"
"03/30/2015 10:42:01.593","0","0","0","13.325937347222744","3.125"
"03/30/2015 10:42:02.593","0","0","0","13.11157910571246","10.9375"
"03/30/2015 10:42:03.593","1.0010271620460687","1.0010271620460687","1.0010271620460687","13.114086219648252","3.125"
"03/30/2015 10:42:04.593","0","0","0","13.114086219648252","7.8125"
"03/30/2015 10:42:05.593","0","0","0","13.114086219648252","4.6875"
"03/30/2015 10:42:06.593","0","0","0","13.114086219648252","4.6875"
"03/30/2015 10:42:07.593","0","0","0","13.114086219648252","7.8125"
"03/30/2015 10:42:08.593","0.99990055590922777","0.99990055590922777","0.99990055590922777","13.114086219648252","1.5625"
"03/30/2015 10:42:09.593","0","0","0","13.114086219648252","3.125"
"03/30/2015 10:42:10.593","0","0","0","13.114086219648252","6.25"
"03/30/2015 10:42:11.593","0","0","0","13.114086219648252","3.125"
"03/30/2015 10:42:12.593","0","0","0","13.1062514885989","4.6875"
"03/30/2015 10:42:13.593","0.99996927078168152","0.99996927078168152","0.99996927078168152","13.1062514885989","4.6875"
"03/30/2015 10:42:14.593","0","0","0","13.103117596179159","0"
"03/30/2015 10:42:15.593","0","0","0","13.103117596179159","6.25"
"03/30/2015 10:42:16.593","0","0","0","13.103117596179159","6.25"
"03/30/2015 10:42:17.593","0","0","0","13.103117596179159","7.8125"
"03/30/2015 10:42:18.593","0","0","0","13.103117596179159","6.25"
"03/30/2015 10:42:19.593","1.0012394010372816","1.0012394010372816","1.0012394010372816","13.103117596179159","3.125"
"03/30/2015 10:42:20.593","0","0","0","13.103117596179159","1.5625"
"03/30/2015 10:42:21.593","0","0","0","13.103117596179159","6.25"
"03/30/2015 10:42:22.593","0","0","0","13.103117596179159","3.125"
"03/30/2015 10:42:23.593","0","0","0","13.100610482243367","10.9375"
"03/30/2015 10:42:24.593","0.99992569440118484","1.9998513888023697","0.99992569440118484","13.093402529677961","4.6875"
"03/30/2015 10:42:25.593","1.0000111747294669","2.0000223494589338","1.0000111747294669","13.093402529677961","6.25"
"03/30/2015 10:42:26.593","0.99997234361852749","1.999944687237055","0.99997234361852749","13.093402529677961","3.125"
"03/30/2015 10:42:27.593","1.0001232151957584","2.0002464303915168","1.0001232151957584","13.71516678575458","35.9375"
"03/30/2015 10:42:28.609","0","0","0","16.593646973286702","100"
"03/30/2015 10:42:29.609","1.0152390298413274","1.0152390298413274","1.0152390298413274","22.790605844082584","100"
"03/30/2015 10:42:30.625","0","0","0","23.161345317337947","100"
"03/30/2015 10:42:31.640","0","0","0","22.83071966705527","100"
"03/30/2015 10:42:32.640","0","0","0","22.913141037694455","89.0625"
"03/30/2015 10:42:33.640","0","0","0","22.914707983904329","7.8125"
"03/30/2015 10:42:34.640","1.0003434576487935","2.000686915297587","1.0003434576487935","22.943539794165947","20.3125"
"03/30/2015 10:42:35.640","1.0146557017009266","2.0293114034018531","1.0146557017009266","23.365361713863088","65.625"
"03/30/2015 10:42:36.640","0.99506407720677248","1.990128154413545","0.99506407720677248","24.042595865769119","76.5625"
"03/30/2015 10:42:37.656","0","0","0","24.485101475436551","92.307692307692307"
"03/30/2015 10:42:38.656","0.98738360563851169","1.9747672112770234","0.98738360563851169","25.116267408772391","53.125"
"03/30/2015 10:42:39.656","1.0141583738764925","2.0283167477529851","1.0141583738764925","25.801963070211727","87.5"
"03/30/2015 10:42:40.656","1.0090843228127149","1.0090843228127149","1.0090843228127149","26.403043636318053","59.375"
"03/30/2015 10:42:41.656","0","0","0","26.51272987100899","75"
"03/30/2015 10:42:42.656","0.99394505006593348","0.99394505006593348","0","26.607373422085168","34.375"
"03/30/2015 10:42:43.656","2.0126764127073375","2.0126764127073375","0","26.932984844496261","48.4375"
"03/30/2015 10:42:44.656","0","0","0","26.906033369686483","45.3125"
"03/30/2015 10:42:45.656","0.99484974747615118","0.99484974747615118","0.99484974747615118","26.987201183357779","32.8125"
"03/30/2015 10:42:46.656","4.012236635480078","5.0152957943500978","0","27.003810813182405","45.3125"
"03/30/2015 10:42:47.671","1.9866467051744017","1.9866467051744017","0","27.952126659396036","100"
"03/30/2015 10:42:48.687","0.96463100060580054","0.96463100060580054","0.96463100060580054","29.846564627129478","100"
"03/30/2015 10:42:49.703","0.98951970956392854","1.9790394191278571","0.98951970956392854","29.677334436463465","43.07692307692308"
"03/30/2015 10:42:50.703","1.0142514779352427","2.0285029558704855","1.0142514779352427","30.300979027991925","46.875"
"03/30/2015 10:42:51.703","0.99489094692582714","1.9897818938516543","0.99489094692582714","31.159665551000966","100"
"03/30/2015 10:42:52.703","0.99678037997753888","1.9935607599550778","0.99678037997753888","32.691512165770376","100"
"03/30/2015 10:42:53.703","0","0","0","33.395071014002234","90.625"
"03/30/2015 10:42:54.703","0","0","0","34.612274829829644","100"
"03/30/2015 10:42:55.718","0","0","0","35.156318553896682","98.461538461538467"
"03/30/2015 10:42:56.718","0","0","0","35.732641369887055","100"
"03/30/2015 10:42:57.734","0","0","0","37.028505885449967","100"
"03/30/2015 10:42:58.734","1.0008519507070883","1.0008519507070883","1.0008519507070883","37.73331829064972","100"
"03/30/2015 10:42:59.734","0","0","0","37.153234803755659","67.1875"
"03/30/2015 10:43:00.734","0","0","0","37.516139545961671","65.625"
"03/30/2015 10:43:01.734","0","0","0","38.480751632757951","95.3125"
"03/30/2015 10:43:02.734","0","0","0","40.284933498802857","100"
"03/30/2015 10:43:03.734","1.0041999408624986","1.0041999408624986","1.0041999408624986","40.046130896418589","85.9375"
"03/30/2015 10:43:04.734","0","0","0","40.877552555375878","85.9375"
"03/30/2015 10:43:05.734","0","0","0","41.003535030649466","93.75"
"03/30/2015 10:43:06.734","0","0","0","41.210998708836321","73.4375"
"03/30/2015 10:43:07.734","0","0","0","41.751281761999678","35.9375"
"03/30/2015 10:43:08.734","0.99897438616663214","0.99897438616663214","0.99897438616663214","41.943075978087826","92.1875"
"03/30/2015 10:43:09.734","0","0","0","42.474897521717878","100"
"03/30/2015 10:43:10.734","0","0","0","42.857232396926278","90.625"
"03/30/2015 10:43:11.734","0","0","0","42.873842026750907","95.3125"
"03/30/2015 10:43:12.734","0","0","0","42.949995612550609","82.8125"
"03/30/2015 10:43:14.171","0.67927811264204274","1.3585562252840855","0.67927811264204274","43.036491043335459","52.173913043478258"
"03/30/2015 10:43:15.187","0.99832048878183","1.99664097756366","0.99832048878183","43.018941245784916","72.307692307692307"
"03/30/2015 10:43:16.203","0.9914055264312398","1.9828110528624796","0.9914055264312398","43.14304338560666","50.769230769230766"
"03/30/2015 10:43:17.218","0.99505494902613989","1.9901098980522798","0.99505494902613989","43.899565015732136","70.769230769230759"
"03/30/2015 10:43:18.218","0","0","0","43.410364409010569","100"
"03/30/2015 10:43:19.218","0","0","0","41.932734133102677","59.375"
"03/30/2015 10:43:20.234","0","0","0","41.879457961967084","44.615384615384613"
"03/30/2015 10:43:21.234","0","0","0","35.659935065749067","81.25"
"03/30/2015 10:43:22.234","0","0","0","31.114537500156697","76.5625"
"03/30/2015 10:43:23.250","0","0","0","27.411216827748735","64.615384615384613"
"03/30/2015 10:43:24.250","0","0","0","25.706065962167653","67.1875"
"03/30/2015 10:43:25.250","0","0","0","25.773758038434057","20.3125"
"03/30/2015 10:43:26.250","0","0","0","25.97871460268512","34.375"
"03/30/2015 10:43:27.250","0","0","0","25.934213330324795","25"
"03/30/2015 10:43:28.250","0","0","0","26.325949882792422","50"
"03/30/2015 10:43:29.265","0","0","0","26.354468303812066","36.923076923076927"
