"(PDH-CSV 4.0) (India Standard Time)(-330)","\\RODNEY-A9F2EF35\ICMP\Messages Sent/sec","\\RODNEY-A9F2EF35\ICMP\Messages/sec","\\RODNEY-A9F2EF35\ICMP\Sent Echo/sec","\\RODNEY-A9F2EF35\Memory\% Committed Bytes In Use","\\RODNEY-A9F2EF35\Processor(_Total)\% Processor Time"
"03/28/2015 13:43:56.525","1.0167261347168626","2.0334522694337251","1.0167261347168626","49.317124841738433","42.1875"
"03/28/2015 13:43:57.540","0.97170169852244559","1.9434033970448912","0.97170169852244559","48.913792887317761","36.923076923076927"
"03/28/2015 13:43:58.540","1.0004650797497177","2.0009301594994353","1.0004650797497177","48.117784212703548","9.375"
"03/28/2015 13:43:59.540","2.000143603979339","3.0002154059690085","1.0000718019896695","48.850801649680967","60.9375"
"03/28/2015 13:44:00.540","2.0298246360169552","2.0298246360169552","1.0149123180084776","47.591603675429027","62.5"
"03/28/2015 13:44:01.540","0","0","0","47.663683201083074","28.125"
"03/28/2015 13:44:02.540","1.9993386821510368","1.9993386821510368","0","48.508267208203279","92.1875"
"03/28/2015 13:44:03.540","0","0","0","49.069233951336919","90.625"
"03/28/2015 13:44:04.540","0.99158486205938456","0.99158486205938456","0","49.333107693079114","73.4375"
"03/28/2015 13:44:05.540","1.007846718000178","1.007846718000178","1.007846718000178","49.624246298873054","46.875"
"03/28/2015 13:44:06.540","0","0","0","49.947663996590322","60.9375"
"03/28/2015 13:44:07.540","1.959262413614554","1.959262413614554","0","50.187093377458538","75"
"03/28/2015 13:44:08.540","1.0273431423590682","1.0273431423590682","0","50.487320271269731","90.625"
"03/28/2015 13:44:09.540","4.8724905865944832","4.8724905865944832","0","50.62458475925439","71.875"
"03/28/2015 13:44:10.540","5.018862384930058","5.018862384930058","1.0037724769860117","50.592932445814995","39.0625"
"03/28/2015 13:44:11.556","0.99108025143413425","0.99108025143413425","0","50.80791746580924","56.92307692307692"
"03/28/2015 13:44:12.572","0","0","0","50.895353064320005","41.538461538461533"
"03/28/2015 13:44:13.572","5.0735416886949674","5.0735416886949674","0","51.023215875045445","54.6875"
"03/28/2015 13:44:14.587","0.97030489608150305","0.97030489608150305","0","51.111591641282139","66.153846153846146"
"03/28/2015 13:44:15.587","1.9886902476789645","1.9886902476789645","0.99434512383948226","51.093101676005674","28.125"
"03/28/2015 13:44:16.603","4.967162604223069","4.967162604223069","0","51.251049853960616","27.692307692307693"
"03/28/2015 13:44:17.603","4.9647719909102603","4.9647719909102603","0","51.267972873027212","17.1875"
"03/28/2015 13:44:18.603","2.028474792572005","2.028474792572005","0","51.403983804043975","37.5"
"03/28/2015 13:44:19.618","0","0","0","51.521191380542284","40"
"03/28/2015 13:44:20.618","0","0","0","51.613954596166622","14.0625"
"03/28/2015 13:44:21.618","0","0","0","51.622416105699919","31.25"
"03/28/2015 13:44:22.634","1.9889836307510396","1.9889836307510396","0.99449181537551978","51.618655434796231","15.384615384615385"
"03/28/2015 13:44:23.634","3.0471491346301725","3.0471491346301725","0","51.739623682198236","31.25"
"03/28/2015 13:44:24.634","0","0","0","51.842101964323774","34.375"
"03/28/2015 13:44:25.650","0.99338372297611199","0.99338372297611199","0","51.848683138405228","32.307692307692307"
"03/28/2015 13:44:26.650","0","0","0","51.907600315896353","17.1875"
"03/28/2015 13:44:27.665","0.98568971114794302","0.98568971114794302","0.98568971114794302","51.869680217617486","12.307692307692308"
"03/28/2015 13:44:28.665","0","0","0","51.980620009276322","26.5625"
"03/28/2015 13:44:29.681","0.97336237476223697","0.97336237476223697","0","52.089052686999359","32.307692307692307"
"03/28/2015 13:44:30.681","0.99702581148858993","0.99702581148858993","0","51.938312461609812","31.25"
"03/28/2015 13:44:31.681","0","0","0","51.866546325197746","18.75"
"03/28/2015 13:44:32.681","0.99580069214163314","0.99580069214163314","0.99580069214163314","51.872814110037233","12.5"
"03/28/2015 13:44:33.681","0","0","0","51.87156055306933","46.875"
"03/28/2015 13:44:34.681","0","0","0","51.986261015631854","32.8125"
"03/28/2015 13:44:35.681","0.99437661328944926","0.99437661328944926","0","51.974979002920783","18.75"
"03/28/2015 13:44:36.697","0.99388599122881294","0.99388599122881294","0","51.958369373096161","13.846153846153841"
"03/28/2015 13:44:37.697","1.000001955559628","1.000001955559628","1.000001955559628","51.997856417584899","4.6875"
"03/28/2015 13:44:38.697","0","0","0","52.019166886039137","31.25"
"03/28/2015 13:44:39.712","0","0","0","52.153297481604056","49.230769230769234"
"03/28/2015 13:44:40.712","0","0","0","52.157684930991685","14.0625"
"03/28/2015 13:44:41.712","0","0","0","52.220676168628486","17.1875"
"03/28/2015 13:44:42.712","0.98117386884094648","0.98117386884094648","0.98117386884094648","52.220049390144538","14.0625"
"03/28/2015 13:44:43.712","0","0","0","52.243866972534569","31.25"
"03/28/2015 13:44:44.728","0","0","0","52.371729783260001","43.07692307692308"
"03/28/2015 13:44:45.743","0","0","0","52.379877903551332","29.230769230769226"
"03/28/2015 13:44:46.743","0","0","0","52.405575821393199","28.125"
"03/28/2015 13:44:47.759","0.99371547753126355","0.99371547753126355","0.99371547753126355","52.368595890840261","23.076923076923073"
"03/28/2015 13:44:48.759","0","0","0","52.425319343637568","31.25"
"03/28/2015 13:44:49.759","0","0","0","52.557882992992624","35.9375"
"03/28/2015 13:44:50.759","0","0","0","52.560076717686435","12.5"
"03/28/2015 13:44:51.775","0","0","0","52.588281749464102","19.999999999999996"
"03/28/2015 13:44:52.775","0.99493906335426585","0.99493906335426585","0.99493906335426585","52.590788863399894","18.75"
"03/28/2015 13:44:53.775","0","0","0","52.652213154826825","18.75"
"03/28/2015 13:44:54.790","0","0","0","52.945545485314582","38.46153846153846"
"03/28/2015 13:44:55.790","0","0","0","52.932696526393642","12.5"
"03/28/2015 13:44:56.790","0","0","0","52.945232096072601","15.625"
"03/28/2015 13:44:57.806","0.99901509151080892","0.99901509151080892","0.99901509151080892","52.946485653040497","21.53846153846154"
"03/28/2015 13:44:58.806","0","0","0","52.99506098554648","25"
"03/28/2015 13:44:59.806","0","0","0","53.137653090644712","31.25"
"03/28/2015 13:45:00.822","0","0","0","53.061499504845003","26.15384615384615"
"03/28/2015 13:45:01.822","0","0","0","52.73745502864378","25"
"03/28/2015 13:45:02.837","0","0","0","52.735888082433902","16.92307692307692"
"03/28/2015 13:45:03.837","0","0","0","52.701415265816756","42.1875"
"03/28/2015 13:45:04.853","0","0","0","52.73745502864378","33.846153846153847"
"03/28/2015 13:45:05.853","0","0","0","52.711757110801905","7.8125"
"03/28/2015 13:45:06.868","0","0","0","52.711757110801905","10.769230769230765"
"03/28/2015 13:45:07.884","0","0","0","52.727426572900605","12.307692307692308"
"03/28/2015 13:45:08.884","0","0","0","52.728366740626534","35.9375"
