"(PDH-CSV 4.0) (India Standard Time)(-330)","\\RODNEY-A9F2EF35\ICMP\Messages Sent/sec","\\RODNEY-A9F2EF35\ICMP\Messages/sec","\\RODNEY-A9F2EF35\ICMP\Sent Echo/sec","\\RODNEY-A9F2EF35\Memory\% Committed Bytes In Use","\\RODNEY-A9F2EF35\Processor(_Total)\% Processor Time"
"03/28/2015 13:51:24.197","0.99522619946256508","1.9904523989251302","0.99522619946256508","41.558860767427575","71.875"
"03/28/2015 13:51:25.197","1.0029116151647184","1.0029116151647184","1.0029116151647184","42.408459002419363","85.9375"
"03/28/2015 13:51:26.197","0","0","0","43.157459290737464","93.75"
"03/28/2015 13:51:27.197","0","0","0","44.354292805836558","100"
"03/28/2015 13:51:28.197","0","0","0","45.312637107793364","100"
"03/28/2015 13:51:29.197","0","0","0","45.891153648477555","100"
"03/28/2015 13:51:30.197","0.99132700169654775","0.99132700169654775","0.99132700169654775","46.724142253644715","100"
"03/28/2015 13:51:31.197","1.0115112174745797","1.0115112174745797","0","47.062916024218723","93.75"
"03/28/2015 13:51:32.197","0","0","0","47.483797776189938","81.25"
"03/28/2015 13:51:33.197","1.01647668252534","1.01647668252534","0","49.445614430947813","96.875"
"03/28/2015 13:51:34.197","0.99369340883772228","0.99369340883772228","0","48.697554310355635","81.25"
"03/28/2015 13:51:35.197","3.0194815054337893","3.0194815054337893","1.0064938351445964","49.136299249119375","85.9375"
"03/28/2015 13:51:36.197","0","0","0","49.032567410025948","96.875"
"03/28/2015 13:51:37.197","0","0","0","49.463791006982312","100"
"03/28/2015 13:51:38.197","0.9945396168813162","0.9945396168813162","0","49.234076692615297","100"
"03/28/2015 13:51:39.197","0","0","0","49.793789878781041","100"
"03/28/2015 13:51:40.197","2.003927188854957","2.003927188854957","0","50.082107981397215","100"
"03/28/2015 13:51:41.197","1.9925697759437868","1.9925697759437868","0.99628488797189341","50.348802226317183","100"
"03/28/2015 13:51:42.197","0","0","0","50.741792335752699","100"
"03/28/2015 13:51:43.197","0","0","0","50.688829553859073","100"
"03/28/2015 13:51:44.197","0","0","0","50.626465094706234","93.75"
"03/28/2015 13:51:45.197","0","0","0","50.356636957366533","76.5625"
"03/28/2015 13:51:46.197","1.0019854710434177","2.0039709420868355","1.0019854710434177","50.550311508906518","64.0625"
"03/28/2015 13:51:47.197","1.995258151219659","2.9928872268294886","0.9976290756098295","50.29427249821368","65.625"
"03/28/2015 13:51:48.197","1.0069907544810455","2.0139815089620909","1.0069907544810455","50.264813909468117","25"
"03/28/2015 13:51:49.197","1.0010235228481901","2.0020470456963801","1.0010235228481901","51.156406302884442","45.3125"
"03/28/2015 13:51:50.197","2.0022234217201733","3.00333513258026","1.0011117108600867","50.995010843267771","100"
"03/28/2015 13:51:51.212","1.9524757184510317","2.9287135776765476","0.97623785922551587","51.434382560515466","61.53846153846154"
"03/28/2015 13:51:52.212","1.9991282022928114","2.998692303439217","0.9995641011464057","50.464442856605615","25"
"03/28/2015 13:51:53.212","2.9575879209314779","3.9434505612419706","0.98586264031049264","51.167374926353524","40.625"
"03/28/2015 13:51:54.212","0","0","0","50.733330826219401","90.625"
"03/28/2015 13:51:55.212","0","0","0","51.529652890075596","96.875"
"03/28/2015 13:51:56.212","0","0","0","50.740852168026777","89.0625"
"03/28/2015 13:51:57.212","0","0","0","51.186178280871971","79.6875"
"03/28/2015 13:51:58.212","0","0","0","51.178343549822628","39.0625"
"03/28/2015 13:51:59.212","0","0","0","51.728341669487165","51.5625"
"03/28/2015 13:52:00.212","0","0","0","51.756546701264838","34.375"
"03/28/2015 13:52:01.212","0","0","0","51.801988141351089","43.75"
"03/28/2015 13:52:02.212","0","0","0","51.7606207614105","31.25"
"03/28/2015 13:52:03.212","0","0","0","51.777857169719077","31.25"
"03/28/2015 13:52:04.212","0","0","0","51.839281461146001","42.1875"
"03/28/2015 13:52:05.228","0","0","0","51.769082270943798","29.230769230769226"
"03/28/2015 13:52:06.243","0","0","0","51.795720356511602","36.923076923076927"
"03/28/2015 13:52:07.243","0","0","0","51.82173166359545","40.625"
"03/28/2015 13:52:08.243","0","0","0","51.832700287064547","25"
"03/28/2015 13:52:09.243","0","0","0","51.810449650884379","39.0625"
"03/28/2015 13:52:10.243","0","0","0","51.820164717385587","23.4375"
"03/28/2015 13:52:11.243","0","0","0","51.860278540358266","40.625"
"03/28/2015 13:52:12.243","0","0","0","51.8295663946448","29.6875"
"03/28/2015 13:52:13.243","0","0","0","51.829879783886781","51.5625"
"03/28/2015 13:52:14.243","0","0","0","51.840848407355878","25"
"03/28/2015 13:52:15.259","0","0","0","51.828626226918885","29.230769230769226"
"03/28/2015 13:52:16.259","0","0","0","51.817657603449788","39.0625"
"03/28/2015 13:52:17.259","0","0","0","51.832073508580599","34.375"
"03/28/2015 13:52:18.259","0","0","0","51.812956764820171","42.1875"
"03/28/2015 13:52:19.259","0","0","0","51.827999448434937","31.25"
"03/28/2015 13:52:20.275","0","0","0","51.843042132049689","36.923076923076927"
"03/28/2015 13:52:21.275","0","0","0","51.807942536948595","43.75"
"03/28/2015 13:52:22.275","0","0","0","50.989056447670265","37.5"
"03/28/2015 13:52:23.275","0.98163425033648566","0.98163425033648566","0","50.965552254522208","46.875"
"03/28/2015 13:52:24.275","0","0","0","50.936093665776639","23.4375"
"03/28/2015 13:52:25.275","0","0","0","50.949256013939561","35.9375"
"03/28/2015 13:52:26.275","0","0","0","50.533075100597948","65.625"
"03/28/2015 13:52:27.275","0","0","0","50.550311508906518","39.0625"
"03/28/2015 13:52:28.275","0","0","0","50.56410063555338","32.8125"
"03/28/2015 13:52:29.275","0","0","0","50.525553758790565","29.6875"
"03/28/2015 13:52:30.275","0","0","0","50.50612362578817","35.9375"
"03/28/2015 13:52:31.275","0","0","0","50.513644967595553","32.8125"
"03/28/2015 13:52:32.275","0","0","0","50.523986812580702","29.6875"
"03/28/2015 13:52:33.275","0","0","0","50.489827385205523","39.0625"
"03/28/2015 13:52:34.275","0","0","0","50.511451242901728","37.5"
"03/28/2015 13:52:35.275","0","0","0","50.51552530304739","14.0625"
"03/28/2015 13:52:36.290","0","0","0","50.613616135785286","43.07692307692308"
"03/28/2015 13:52:37.290","0","0","0","50.494528223835133","40.625"
"03/28/2015 13:52:38.290","0","0","0","50.495468391561047","17.1875"
"03/28/2015 13:52:39.306","0","0","0","50.513958356837527","35.38461538461538"
"03/28/2015 13:52:40.306","0","0","0","50.502362954884482","21.875"
"03/28/2015 13:52:41.306","0","0","0","50.495468391561047","43.75"
"03/28/2015 13:52:42.306","0","0","0","50.50769057199804","23.4375"
"03/28/2015 13:52:43.337","0","0","0","50.519912752435033","34.848484848484851"
"03/28/2015 13:52:44.337","0","0","0","50.489200606721575","51.5625"
"03/28/2015 13:52:45.337","0","0","0","50.498915673222768","21.875"
"03/28/2015 13:52:46.353","0","0","0","50.513644967595553","33.846153846153847"
"03/28/2015 13:52:47.353","0","0","0","50.474157923106809","48.4375"
"03/28/2015 13:52:48.353","0","0","0","50.490140774447489","42.1875"
"03/28/2015 13:52:49.368","0","0","0","50.503616511852378","32.307692307692307"
"03/28/2015 13:52:50.368","0","0","0","50.492021109899341","40.625"
"03/28/2015 13:52:51.368","0","0","0","50.474784701590771","42.1875"
"03/28/2015 13:52:52.368","0","0","0","50.238489213142287","39.0625"
"03/28/2015 13:52:53.368","0","0","0","50.246323944191637","42.1875"
"03/28/2015 13:52:54.368","0","0","0","50.227207200431224","35.9375"
"03/28/2015 13:52:55.368","0","0","0","50.214671630752264","35.9375"
"03/28/2015 13:52:56.368","0","0","0","50.226267032705294","39.0625"
"03/28/2015 13:52:57.368","0","0","0","50.245070387223748","57.8125"
"03/28/2015 13:52:58.368","0","0","0","50.229400925125049","25"
"03/28/2015 13:52:59.384","0","0","0","50.207463678186862","32.307692307692307"
"03/28/2015 13:53:00.384","0","0","0","50.220939415591737","40.625"
"03/28/2015 13:53:01.384","0","0","0","50.213418073784368","34.375"
"03/28/2015 13:53:02.384","0","0","0","50.197121833201706","26.5625"
"03/28/2015 13:53:03.384","0","0","0","50.21279129530042","43.75"
"03/28/2015 13:53:04.384","0","0","0","50.225013475737398","35.9375"
"03/28/2015 13:53:05.384","0","0","0","50.211537738332524","17.1875"
"03/28/2015 13:53:06.384","0","0","0","50.190540659120252","48.4375"
"03/28/2015 13:53:07.384","0","0","0","50.209970792122647","48.4375"
"03/28/2015 13:53:08.384","0","0","0","50.225640254221346","34.375"
"03/28/2015 13:53:09.384","0","0","0","50.19586827623381","48.4375"
"03/28/2015 13:53:10.384","0","0","0","50.210284181364614","25"
"03/28/2015 13:53:11.384","0","0","0","50.22846075739912","39.0625"
"03/28/2015 13:53:12.384","0","0","0","50.186779988216571","17.1875"
"03/28/2015 13:53:13.384","0","0","0","50.200569114863427","29.6875"
"03/28/2015 13:53:14.384","0","0","0","50.213731463026335","35.9375"
"03/28/2015 13:53:15.384","0","0","0","50.224073308011484","20.3125"
"03/28/2015 13:53:16.384","0","0","0","50.19430133002394","45.3125"
"03/28/2015 13:53:17.384","0","0","0","50.206836899702914","53.125"
"03/28/2015 13:53:18.384","0","0","0","50.219685858623841","34.375"
"03/28/2015 13:53:19.384","0","0","0","50.208403845912777","37.5"
