"(PDH-CSV 4.0) (India Standard Time)(-330)","\\RODNEY-A9F2EF35\ICMP\Messages Sent/sec","\\RODNEY-A9F2EF35\ICMP\Messages/sec","\\RODNEY-A9F2EF35\ICMP\Sent Echo/sec","\\RODNEY-A9F2EF35\Memory\% Committed Bytes In Use","\\RODNEY-A9F2EF35\Processor(_Total)\% Processor Time"
"03/28/2015 14:02:35.447","0","0","0","36.970215486442783","3.125"
"03/28/2015 14:02:36.462","0","0","0","36.970215486442783","3.0769230769230771"
"03/28/2015 14:02:37.462","0","0","0","36.970215486442783","3.125"
"03/28/2015 14:02:38.462","0","0","0","36.970215486442783","3.125"
"03/28/2015 14:02:39.462","0","0","0","36.970215486442783","4.6875"
"03/28/2015 14:02:40.478","0","0","0","36.970215486442783","9.2307692307692317"
"03/28/2015 14:02:41.493","0","0","0","36.975856492798314","7.6923076923076872"
"03/28/2015 14:02:42.493","0","0","0","36.975856492798314","15.625"
"03/28/2015 14:02:43.493","0","0","0","36.977736828250158","15.625"
"03/28/2015 14:02:44.509","0","0","0","34.035325235355316","27.692307692307693"
"03/28/2015 14:02:45.509","0","0","0","31.94470560214609","57.8125"
"03/28/2015 14:02:46.509","0","0","0","31.810261617339197","54.6875"
"03/28/2015 14:02:47.509","0","0","0","31.810575006581175","46.875"
"03/28/2015 14:02:48.509","0","0","0","31.790204705852858","25"
"03/28/2015 14:02:49.509","0","0","0","31.780489639351661","26.5625"
"03/28/2015 14:02:50.509","0","0","0","31.930916475499227","20.3125"
"03/28/2015 14:02:51.509","0","0","0","31.954734057889262","18.75"
"03/28/2015 14:02:52.509","0","0","0","31.954734057889262","20.3125"
"03/28/2015 14:02:53.509","0","0","0","31.954107279405314","20.3125"
"03/28/2015 14:02:54.509","1.0050616057535018","2.0101232115070036","1.0050616057535018","31.959748285760845","45.3125"
"03/28/2015 14:02:55.509","1.001855908090707","2.003711816181414","1.001855908090707","31.795218933724446","34.375"
"03/28/2015 14:02:56.509","0.99517279841463835","0.99517279841463835","0.99517279841463835","32.189149210885887","76.5625"
"03/28/2015 14:02:57.509","1.0017855318744027","3.005356595623208","1.0017855318744027","32.234277261730156","54.6875"
"03/28/2015 14:02:58.509","0.9983104654921362","0.9983104654921362","0.9983104654921362","32.954445739786642","100"
"03/28/2015 14:02:59.525","0.97501280207448093","0.97501280207448093","0","32.6307146528274","80"
"03/28/2015 14:03:00.540","1.9692629399221437","1.9692629399221437","0","32.841625612675969","66.153846153846146"
"03/28/2015 14:03:01.540","0","0","0","33.836949845185714","100"
"03/28/2015 14:03:02.556","0.95408787999780376","0.95408787999780376","0","34.456520376568513","100"
"03/28/2015 14:03:03.556","2.0216268144712659","2.0216268144712659","0","34.46435510761787","79.6875"
"03/28/2015 14:03:04.556","1.024298123522019","1.024298123522019","1.024298123522019","34.56808694671129","81.25"
"03/28/2015 14:03:05.556","2.9874369818266189","2.9874369818266189","0","35.333383475612052","100"
"03/28/2015 14:03:06.572","3.9619428051851604","3.9619428051851604","0","35.366916124503277","100"
"03/28/2015 14:03:07.572","0","0","0","35.429907362140071","100"
"03/28/2015 14:03:08.572","0.99790413494270946","0.99790413494270946","0","36.507339576047031","100"
"03/28/2015 14:03:09.572","1.0013704853571515","1.0013704853571515","1.0013704853571515","37.423376330337334","100"
"03/28/2015 14:03:10.572","0","0","0","37.560640818321986","100"
"03/28/2015 14:03:11.572","0","0","0","37.416168377771932","100"
"03/28/2015 14:03:12.572","2.9962057187371482","2.9962057187371482","0","37.643375578203155","82.8125"
"03/28/2015 14:03:13.572","2.9863685814114134","2.9863685814114134","0","37.820440499918519","48.4375"
"03/28/2015 14:03:14.572","2.0098393580498262","2.0098393580498262","0","38.152006317927118","68.75"
"03/28/2015 14:03:15.572","1.9998011118184555","1.9998011118184555","0.99990055590922777","37.983716294987026","28.125"
"03/28/2015 14:03:16.572","0.99890218416237408","0.99890218416237408","0","37.983716294987026","21.875"
"03/28/2015 14:03:17.572","0","0","0","38.055169042157125","37.5"
"03/28/2015 14:03:18.572","0.98647285614681035","0.98647285614681035","0","38.923257242425379","85.9375"
"03/28/2015 14:03:19.572","1.0039002837640838","1.0039002837640838","0","38.763115339776618","20.3125"
"03/28/2015 14:03:20.572","0","0","0","38.905080666390887","23.4375"
"03/28/2015 14:03:21.572","1.9982326232844345","1.9982326232844345","0.99911631164221726","38.907587780326672","18.75"
"03/28/2015 14:03:22.572","0","0","0","39.114424680029586","39.0625"
"03/28/2015 14:03:23.572","0","0","0","38.912288618956289","21.875"
"03/28/2015 14:03:24.572","0","0","0","38.912288618956289","20.3125"
"03/28/2015 14:03:25.572","0","0","0","38.912288618956289","29.6875"
"03/28/2015 14:03:26.572","0","0","0","38.782232083537039","23.4375"
"03/28/2015 14:03:27.572","0.99148323972597241","0.99148323972597241","0.99148323972597241","38.783172251262961","9.375"
"03/28/2015 14:03:28.572","0","0","0","38.785365975956779","15.625"
"03/28/2015 14:03:29.572","0","0","0","38.785365975956779","29.6875"
"03/28/2015 14:03:30.572","0","0","0","37.772491945896483","35.9375"
"03/28/2015 14:03:31.572","0","0","0","37.772491945896483","9.375"
"03/28/2015 14:03:32.572","0.9998480484703034","0.9998480484703034","0.9998480484703034","37.772491945896483","12.5"
"03/28/2015 14:03:33.572","0","0","0","37.792548857382826","26.5625"
"03/28/2015 14:03:34.572","0","0","0","37.786281072543346","14.0625"
"03/28/2015 14:03:35.572","0","0","0","37.786281072543346","14.0625"
"03/28/2015 14:03:36.572","0","0","0","37.786281072543346","20.3125"
"03/28/2015 14:03:37.572","0","0","0","37.786281072543346","14.0625"
"03/28/2015 14:03:38.572","0.98838827501009219","0.98838827501009219","0.98838827501009219","37.786594461785313","20.3125"
"03/28/2015 14:03:39.572","0","0","0","37.690070575257295","18.75"
"03/28/2015 14:03:40.572","0","0","0","37.690070575257295","21.875"
"03/28/2015 14:03:41.572","0","0","0","37.690070575257295","20.3125"
"03/28/2015 14:03:42.572","0","0","0","37.689130407531366","21.875"
"03/28/2015 14:03:43.572","0.99396188587978196","1.9879237717595639","0.99396188587978196","37.706993594323897","31.25"
"03/28/2015 14:03:44.572","2.0262609629415991","3.0393914444123991","1.0131304814707995","37.701352587968358","20.3125"
"03/28/2015 14:03:45.572","0.98924651840453504","1.9784930368090701","0.98924651840453504","37.700725809484418","17.1875"
"03/28/2015 14:03:46.572","1.0118151500983961","2.0236303001967921","1.0118151500983961","37.700725809484418","14.0625"
"03/28/2015 14:03:47.572","0","0","0","38.525566294360246","100"
"03/28/2015 14:03:48.587","0","0","0","39.192771990523113","44.615384615384613"
"03/28/2015 14:03:49.587","0.999905862818942","0.999905862818942","0.999905862818942","39.176475749940451","3.125"
"03/28/2015 14:03:50.587","0","0","0","39.189638098103366","10.9375"
"03/28/2015 14:03:51.587","0","0","0","39.167700851165179","4.6875"
"03/28/2015 14:03:52.603","0.9847205857796526","0.9847205857796526","0","39.166133904955309","9.2307692307692317"
"03/28/2015 14:03:53.603","4.0544899839668709","4.0544899839668709","0","39.43439509608514","29.6875"
"03/28/2015 14:03:54.603","0.99990334901258182","0.99990334901258182","0.99990334901258182","39.43439509608514","15.625"
"03/28/2015 14:03:55.603","0","0","0","39.43439509608514","12.5"
"03/28/2015 14:03:56.603","0","0","0","39.43439509608514","18.75"
"03/28/2015 14:03:57.603","1.0022087793449312","1.0022087793449312","0","39.561944517568605","54.6875"
"03/28/2015 14:03:58.603","1.9882693858688287","1.9882693858688287","0","41.026725834555549","93.75"
"03/28/2015 14:03:59.603","0.99598827255595013","0.99598827255595013","0","41.997605706191315","90.625"
"03/28/2015 14:04:00.618","1.9461145885265769","1.9461145885265769","0.97305729426328846","40.520602208767379","29.230769230769226"
"03/28/2015 14:04:01.618","0","0","0","40.520602208767379","21.875"
"03/28/2015 14:04:02.634","0.97671946988497538","0.97671946988497538","0","40.967808657064417","90.769230769230774"
"03/28/2015 14:04:03.634","1.017995210264061","1.017995210264061","0","41.169004550411792","75"
"03/28/2015 14:04:04.634","2.9802702677200141","2.9802702677200141","0","41.108833815952764","68.75"
"03/28/2015 14:04:05.634","3.9419501588268231","3.9419501588268231","0.98548753970670577","41.295613804169328","43.75"
"03/28/2015 14:04:06.634","5.0757819824837735","5.0757819824837735","0","41.208804984142503","71.875"
"03/28/2015 14:04:07.634","3.023687435995408","3.023687435995408","0","41.265215047697843","79.6875"
"03/28/2015 14:04:08.634","2.9702908267751815","2.9702908267751815","0","41.750968372757704","70.3125"
"03/28/2015 14:04:09.634","1.9924605284031291","1.9924605284031291","0","41.530342346407934","93.75"
"03/28/2015 14:04:10.634","4.0438565671879534","4.0438565671879534","0","41.519373722938838","65.625"
"03/28/2015 14:04:11.634","0","0","0","41.755982600629288","45.3125"
"03/28/2015 14:04:12.634","1.0138625084334059","1.0138625084334059","0","41.79640981284394","62.5"
"03/28/2015 14:04:13.634","0","0","0","41.782307296955111","60.9375"
"03/28/2015 14:04:14.634","0","0","0","41.845298534591905","60.9375"
"03/28/2015 14:04:15.634","0","0","0","41.868489338497987","32.8125"
"03/28/2015 14:04:16.634","2.9981288627801992","2.9981288627801992","0","42.042420367793618","25"
"03/28/2015 14:04:17.634","1.0009124000847807","1.0009124000847807","0","42.140511200531513","43.75"
"03/28/2015 14:04:18.634","1.0160960997104325","1.0160960997104325","0","42.0402266430998","60.9375"
"03/28/2015 14:04:19.634","0.99398148238138251","0.99398148238138251","0","42.115126671931606","57.8125"
"03/28/2015 14:04:20.634","3.9420217873944985","3.9420217873944985","0","42.090368921815653","40.625"
"03/28/2015 14:04:21.650","1.9718556197867259","1.9718556197867259","0","42.152106602484551","33.846153846153847"
"03/28/2015 14:04:22.650","0.99961713706772226","0.99961713706772226","0","42.099143820590932","23.4375"
"03/28/2015 14:04:23.665","3.9617290386273405","3.9617290386273405","0","42.14552542840309","9.2307692307692317"
"03/28/2015 14:04:24.665","1.999855857989951","1.999855857989951","0","42.271507903676678","25"
"03/28/2015 14:04:25.665","2.0008065728701978","2.0008065728701978","0","42.248317099770603","7.8125"
"03/28/2015 14:04:26.665","0","0","0","42.248317099770603","6.25"
"03/28/2015 14:04:27.665","0","0","0","42.328544745715966","14.0625"
"03/28/2015 14:04:28.665","1.9997994359625284","1.9997994359625284","0","42.319143068456746","37.5"
"03/28/2015 14:04:29.665","4.9993784898840499","4.9993784898840499","0","42.480851917315384","17.1875"
"03/28/2015 14:04:30.665","6.0025321160916532","6.0025321160916532","0","41.117922103970017","54.6875"
"03/28/2015 14:04:31.665","2.9996455275577878","2.9996455275577878","0","41.120742607147783","6.25"
"03/28/2015 14:04:32.665","0","0","0","41.120742607147783","4.6875"
"03/28/2015 14:04:33.665","0.99952642114842316","0.99952642114842316","0","41.120742607147783","4.6875"
"03/28/2015 14:04:34.681","0.98598321081347906","0.98598321081347906","0","41.182166898574707","32.307692307692307"
"03/28/2015 14:04:35.697","0","0","0","41.183733844784577","6.1538461538461542"
"03/28/2015 14:04:36.697","0.99981537375223661","0.99981537375223661","0","41.274303335715089","12.5"
"03/28/2015 14:04:37.697","2.9996446896607205","2.9996446896607205","0","41.666666666666671","14.0625"
"03/28/2015 14:04:38.712","0","0","0","41.712108106752908","26.15384615384615"
"03/28/2015 14:04:39.728","0","0","0","41.717435723866473","18.461538461538463"
"03/28/2015 14:04:40.728","0","0","0","41.710541160543038","40.625"
"03/28/2015 14:04:41.743","0","0","0","41.710541160543038","13.846153846153841"
"03/28/2015 14:04:42.743","0","0","0","41.710541160543038","6.25"
"03/28/2015 14:04:43.743","0","0","0","41.665099720456794","37.5"
"03/28/2015 14:04:44.759","0","0","0","41.730911461271361","30.76923076923077"
"03/28/2015 14:04:45.759","0","0","0","41.786067967858799","14.0625"
"03/28/2015 14:04:46.759","0","0","0","41.836837025058607","7.8125"
"03/28/2015 14:04:47.759","0","0","0","41.870056284707857","12.5"
"03/28/2015 14:04:48.759","0","0","0","41.572336504832464","32.8125"
"03/28/2015 14:04:49.759","0","0","0","41.566382109234958","9.375"
"03/28/2015 14:04:50.759","0","0","0","41.530969124891882","18.75"
