"(PDH-CSV 4.0) (India Standard Time)(-330)","\\RODNEY-A9F2EF35\ICMP\Messages Sent/sec","\\RODNEY-A9F2EF35\ICMP\Messages/sec","\\RODNEY-A9F2EF35\ICMP\Sent Echo/sec","\\RODNEY-A9F2EF35\Memory\% Committed Bytes In Use","\\RODNEY-A9F2EF35\Processor(_Total)\% Processor Time"
"03/28/2015 14:08:15.134","1.9920358522990349","2.9880537784485526","0.99601792614951745","34.321449613277679","17.1875"
"03/28/2015 14:08:16.134","1.9997530717290317","2.9996296075935476","0.99987653586451586","34.321449613277679","15.625"
"03/28/2015 14:08:17.134","0.99739585292503996","1.9947917058500799","0.99739585292503996","34.265979717448261","26.5625"
"03/28/2015 14:08:18.150","0","0","0","35.638311208052848","96.92307692307692"
"03/28/2015 14:08:19.150","0","0","0","34.743898311458764","48.4375"
"03/28/2015 14:08:20.165","0.98423484298771402","0.98423484298771402","0.98423484298771402","34.698143482130547","4.6153846153846096"
"03/28/2015 14:08:21.165","1.0003616291869968","1.0003616291869968","0","34.715066501197143","12.5"
"03/28/2015 14:08:22.165","1.0003635861612568","1.0003635861612568","0","34.720080729068734","4.6875"
"03/28/2015 14:08:23.165","1.0001265684145588","1.0001265684145588","0","34.720394118310708","7.8125"
"03/28/2015 14:08:24.165","1.0149261306381634","1.0149261306381634","0","35.05948127812669","43.75"
"03/28/2015 14:08:25.165","1.0018971290319241","1.0018971290319241","1.0018971290319241","35.080791746580928","50"
"03/28/2015 14:08:26.165","0","0","0","35.235292642874157","42.1875"
"03/28/2015 14:08:27.165","0","0","0","35.277286801298686","57.8125"
"03/28/2015 14:08:28.165","0","0","0","35.768994521956046","59.375"
"03/28/2015 14:08:29.165","2.0003984540207531","2.0003984540207531","0","35.548681884848257","73.4375"
"03/28/2015 14:08:30.165","0.99115956042300757","0.99115956042300757","0","35.700675667205694","60.9375"
"03/28/2015 14:08:31.165","1.0089603118140029","1.0089603118140029","1.0089603118140029","38.253857821568701","82.8125"
"03/28/2015 14:08:32.165","0","0","0","38.623970516340115","76.5625"
"03/28/2015 14:08:33.165","0","0","0","38.903200330939043","35.9375"
"03/28/2015 14:08:34.165","0","0","0","39.225364471688415","57.8125"
"03/28/2015 14:08:35.181","0.98525778913628981","0.98525778913628981","0","39.314367016409065","33.846153846153847"
"03/28/2015 14:08:36.181","1.9949262243256445","1.9949262243256445","0.99746311216282224","39.783824100886264","43.75"
"03/28/2015 14:08:37.181","2.0039754297058261","2.0039754297058261","0","42.190653479247366","82.8125"
"03/28/2015 14:08:38.197","0","0","0","39.901971845110502","21.53846153846154"
"03/28/2015 14:08:39.212","0","0","0","39.901971845110502","7.6923076923076872"
"03/28/2015 14:08:40.212","2.0295513015868516","2.0295513015868516","0","40.498978351071166","46.875"
"03/28/2015 14:08:41.212","0.98596012634013297","0.98596012634013297","0","40.564476702643752","59.375"
"03/28/2015 14:08:42.212","0.98817735676439555","0.98817735676439555","0","41.081882341142993","70.3125"
"03/28/2015 14:08:43.212","0","0","0","41.510285434921592","90.625"
"03/28/2015 14:08:44.228","0","0","0","41.374274503904829","63.076923076923073"
"03/28/2015 14:08:45.228","0.99991228704817714","0.99991228704817714","0","41.490855301919197","29.6875"
"03/28/2015 14:08:46.228","0.9994767437152704","0.9994767437152704","0.9994767437152704","41.58299173905958","12.5"
"03/28/2015 14:08:47.228","2.0311745483041226","2.0311745483041226","0","42.168089453825232","85.9375"
"03/28/2015 14:08:48.243","0.97265037714013669","0.97265037714013669","0","41.831822797187016","32.307692307692307"
"03/28/2015 14:08:49.259","0.97895284676291894","0.97895284676291894","0","41.876010680305363","13.846153846153841"
"03/28/2015 14:08:50.259","0","0","0","41.89481403482381","43.75"
"03/28/2015 14:08:51.275","0.97372988944584737","0.97372988944584737","0.97372988944584737","42.053388991262707","38.46153846153846"
"03/28/2015 14:08:52.290","0","0","0","42.305667331051858","47.692307692307686"
"03/28/2015 14:08:53.306","0","0","0","42.86130645707194","81.538461538461533"
"03/28/2015 14:08:54.306","0","0","0","42.883243704010127","32.8125"
"03/28/2015 14:08:55.306","0","0","0","43.135835433041251","28.125"
"03/28/2015 14:08:56.306","0.97406984914148498","0.97406984914148498","0.97406984914148498","42.996063831120807","68.75"
"03/28/2015 14:08:57.306","0","0","0","42.919910245321098","40.625"
"03/28/2015 14:08:58.306","0","0","0","43.08820026826119","78.125"
